,X,Y,y_pred,geometry
7296,612000.0,1546200.0,0.0,POINT (612000 1546200)
7297,626000.0,1590200.0,0.0,POINT (626000 1590200)
7298,622000.0,1656200.0,0.0,POINT (622000 1656200)
7299,780000.0,1718200.0,0.0,POINT (780000 1718200)
7300,772000.0,1736200.0,0.0,POINT (772000 1736200)
7301,650000.0,1590200.0,1.0,POINT (650000 1590200)
7302,610000.0,1660200.0,0.0,POINT (610000 1660200)
7303,782000.0,1658200.0,0.0,POINT (782000 1658200)
7304,744000.0,1636200.0,0.0,POINT (744000 1636200)
7305,764000.0,1620200.0,0.0,POINT (764000 1620200)
7306,788000.0,1640200.0,0.0,POINT (788000 1640200)
7307,696000.0,1730200.0,0.0,POINT (696000 1730200)
7308,788000.0,1700200.0,0.0,POINT (788000 1700200)
7309,650000.0,1580200.0,1.0,POINT (650000 1580200)
7310,724000.0,1730200.0,0.0,POINT (724000 1730200)
7311,678000.0,1580200.0,0.0,POINT (678000 1580200)
7312,732000.0,1636200.0,0.0,POINT (732000 1636200)
7313,736000.0,1620200.0,0.0,POINT (736000 1620200)
7314,638000.0,1660200.0,0.0,POINT (638000 1660200)
7315,752000.0,1718200.0,0.0,POINT (752000 1718200)
7316,784000.0,1736200.0,0.0,POINT (784000 1736200)
7317,678000.0,1590200.0,0.0,POINT (678000 1590200)
7318,728000.0,1580200.0,0.0,POINT (728000 1580200)
7319,722000.0,1718200.0,0.0,POINT (722000 1718200)
7320,776000.0,1596200.0,0.0,POINT (776000 1596200)
7321,710000.0,1536200.0,0.0,POINT (710000 1536200)
7322,764000.0,1686200.0,0.0,POINT (764000 1686200)
7323,734000.0,1652200.0,0.0,POINT (734000 1652200)
7324,762000.0,1640200.0,1.0,POINT (762000 1640200)
7325,776000.0,1674200.0,0.0,POINT (776000 1674200)
7326,792000.0,1694200.0,0.0,POINT (792000 1694200)
7327,706000.0,1620200.0,1.0,POINT (706000 1620200)
7328,772000.0,1610200.0,0.0,POINT (772000 1610200)
7329,730000.0,1538200.0,0.0,POINT (730000 1538200)
7330,616000.0,1608200.0,0.0,POINT (616000 1608200)
7331,718000.0,1538200.0,0.0,POINT (718000 1538200)
7332,718000.0,1566200.0,1.0,POINT (718000 1566200)
7333,734000.0,1640200.0,0.0,POINT (734000 1640200)
7334,620000.0,1692200.0,0.0,POINT (620000 1692200)
7335,792000.0,1686200.0,0.0,POINT (792000 1686200)
7336,722000.0,1652200.0,0.0,POINT (722000 1652200)
7337,788000.0,1596200.0,0.0,POINT (788000 1596200)
7338,682000.0,1536200.0,1.0,POINT (682000 1536200)
7339,770000.0,1628200.0,0.0,POINT (770000 1628200)
7340,720000.0,1662200.0,0.0,POINT (720000 1662200)
7341,764000.0,1740200.0,0.0,POINT (764000 1740200)
7342,694000.0,1718200.0,1.0,POINT (694000 1718200)
7343,658000.0,1536200.0,0.0,POINT (658000 1536200)
7344,762000.0,1704200.0,0.0,POINT (762000 1704200)
7345,760000.0,1582200.0,0.0,POINT (760000 1582200)
7346,788000.0,1674200.0,0.0,POINT (788000 1674200)
7347,642000.0,1634200.0,0.0,POINT (642000 1634200)
7348,678000.0,1620200.0,0.0,POINT (678000 1620200)
7349,616000.0,1672200.0,0.0,POINT (616000 1672200)
7350,630000.0,1634200.0,0.0,POINT (630000 1634200)
7351,650000.0,1620200.0,0.0,POINT (650000 1620200)
7352,748000.0,1610200.0,0.0,POINT (748000 1610200)
7353,750000.0,1704200.0,0.0,POINT (750000 1704200)
7354,730000.0,1566200.0,0.0,POINT (730000 1566200)
7355,788000.0,1582200.0,0.0,POINT (788000 1582200)
7356,736000.0,1740200.0,0.0,POINT (736000 1740200)
7357,718000.0,1552200.0,1.0,POINT (718000 1552200)
7358,666000.0,1718200.0,0.0,POINT (666000 1718200)
7359,758000.0,1628200.0,0.0,POINT (758000 1628200)
7360,740000.0,1686200.0,0.0,POINT (740000 1686200)
7361,748000.0,1662200.0,1.0,POINT (748000 1662200)
7362,790000.0,1652200.0,0.0,POINT (790000 1652200)
7363,702000.0,1656200.0,0.0,POINT (702000 1656200)
7364,730000.0,1592200.0,0.0,POINT (730000 1592200)
7365,640000.0,1532200.0,0.0,POINT (640000 1532200)
7366,636000.0,1548200.0,0.0,POINT (636000 1548200)
7367,652000.0,1700200.0,0.0,POINT (652000 1700200)
7368,696000.0,1634200.0,0.0,POINT (696000 1634200)
7369,680000.0,1700200.0,0.0,POINT (680000 1700200)
7370,736000.0,1734200.0,0.0,POINT (736000 1734200)
7371,692000.0,1552200.0,0.0,POINT (692000 1552200)
7372,668000.0,1532200.0,0.0,POINT (668000 1532200)
7373,648000.0,1548200.0,1.0,POINT (648000 1548200)
7374,690000.0,1656200.0,0.0,POINT (690000 1656200)
7375,680000.0,1734200.0,0.0,POINT (680000 1734200)
7376,702000.0,1592200.0,1.0,POINT (702000 1592200)
7377,706000.0,1576200.0,1.0,POINT (706000 1576200)
7378,704000.0,1548200.0,0.0,POINT (704000 1548200)
7379,708000.0,1624200.0,1.0,POINT (708000 1624200)
7380,722000.0,1674200.0,1.0,POINT (722000 1674200)
7381,708000.0,1634200.0,1.0,POINT (708000 1634200)
7382,668000.0,1704200.0,0.0,POINT (668000 1704200)
7383,644000.0,1730200.0,0.0,POINT (644000 1730200)
7384,680000.0,1704200.0,0.0,POINT (680000 1704200)
7385,628000.0,1700200.0,1.0,POINT (628000 1700200)
7386,616000.0,1730200.0,0.0,POINT (616000 1730200)
7387,710000.0,1674200.0,0.0,POINT (710000 1674200)
7388,720000.0,1634200.0,0.0,POINT (720000 1634200)
7389,622000.0,1688200.0,0.0,POINT (622000 1688200)
7390,720000.0,1624200.0,0.0,POINT (720000 1624200)
7391,758000.0,1656200.0,0.0,POINT (758000 1656200)
7392,668000.0,1734200.0,0.0,POINT (668000 1734200)
7393,674000.0,1592200.0,0.0,POINT (674000 1592200)
7394,694000.0,1576200.0,0.0,POINT (694000 1576200)
7395,758000.0,1596200.0,0.0,POINT (758000 1596200)
7396,708000.0,1596200.0,0.0,POINT (708000 1596200)
7397,738000.0,1534200.0,0.0,POINT (738000 1534200)
7398,718000.0,1548200.0,1.0,POINT (718000 1548200)
7399,642000.0,1652200.0,0.0,POINT (642000 1652200)
7400,656000.0,1688200.0,0.0,POINT (656000 1688200)
7401,756000.0,1690200.0,0.0,POINT (756000 1690200)
7402,630000.0,1638200.0,0.0,POINT (630000 1638200)
7403,694000.0,1564200.0,0.0,POINT (694000 1564200)
7404,666000.0,1730200.0,0.0,POINT (666000 1730200)
7405,696000.0,1608200.0,0.0,POINT (696000 1608200)
7406,662000.0,1540200.0,0.0,POINT (662000 1540200)
7407,668000.0,1608200.0,0.0,POINT (668000 1608200)
7408,674000.0,1540200.0,0.0,POINT (674000 1540200)
7409,754000.0,1624200.0,1.0,POINT (754000 1624200)
7410,744000.0,1690200.0,0.0,POINT (744000 1690200)
7411,696000.0,1674200.0,0.0,POINT (696000 1674200)
7412,658000.0,1638200.0,0.0,POINT (658000 1638200)
7413,654000.0,1652200.0,0.0,POINT (654000 1652200)
7414,628000.0,1688200.0,0.0,POINT (628000 1688200)
7415,696000.0,1596200.0,1.0,POINT (696000 1596200)
7416,618000.0,1716200.0,0.0,POINT (618000 1716200)
7417,730000.0,1548200.0,0.0,POINT (730000 1548200)
7418,680000.0,1576200.0,0.0,POINT (680000 1576200)
7419,630000.0,1652200.0,0.0,POINT (630000 1652200)
7420,724000.0,1660200.0,0.0,POINT (724000 1660200)
7421,684000.0,1688200.0,0.0,POINT (684000 1688200)
7422,630000.0,1624200.0,0.0,POINT (630000 1624200)
7423,642000.0,1716200.0,0.0,POINT (642000 1716200)
7424,788000.0,1592200.0,0.0,POINT (788000 1592200)
7425,638000.0,1552200.0,1.0,POINT (638000 1552200)
7426,624000.0,1576200.0,0.0,POINT (624000 1576200)
7427,626000.0,1564200.0,0.0,POINT (626000 1564200)
7428,732000.0,1584200.0,0.0,POINT (732000 1584200)
7429,774000.0,1706200.0,0.0,POINT (774000 1706200)
7430,724000.0,1608200.0,0.0,POINT (724000 1608200)
7431,778000.0,1624200.0,0.0,POINT (778000 1624200)
7432,640000.0,1674200.0,0.0,POINT (640000 1674200)
7433,622000.0,1622200.0,0.0,POINT (622000 1622200)
7434,628000.0,1674200.0,0.0,POINT (628000 1674200)
7435,638000.0,1564200.0,1.0,POINT (638000 1564200)
7436,704000.0,1584200.0,1.0,POINT (704000 1584200)
7437,786000.0,1706200.0,0.0,POINT (786000 1706200)
7438,610000.0,1532200.0,0.0,POINT (610000 1532200)
7439,670000.0,1716200.0,0.0,POINT (670000 1716200)
7440,760000.0,1592200.0,0.0,POINT (760000 1592200)
7441,666000.0,1552200.0,1.0,POINT (666000 1552200)
7442,612000.0,1576200.0,0.0,POINT (612000 1576200)
7443,696000.0,1660200.0,0.0,POINT (696000 1660200)
7444,642000.0,1624200.0,0.0,POINT (642000 1624200)
7445,628000.0,1614200.0,0.0,POINT (628000 1614200)
7446,620000.0,1726200.0,0.0,POINT (620000 1726200)
7447,736000.0,1722200.0,0.0,POINT (736000 1722200)
7448,734000.0,1568200.0,0.0,POINT (734000 1568200)
7449,668000.0,1528200.0,0.0,POINT (668000 1528200)
7450,656000.0,1524200.0,0.0,POINT (656000 1524200)
7451,726000.0,1680200.0,0.0,POINT (726000 1680200)
7452,706000.0,1568200.0,1.0,POINT (706000 1568200)
7453,696000.0,1528200.0,1.0,POINT (696000 1528200)
7454,724000.0,1722200.0,0.0,POINT (724000 1722200)
7455,640000.0,1614200.0,0.0,POINT (640000 1614200)
7456,672000.0,1726200.0,0.0,POINT (672000 1726200)
7457,640000.0,1708200.0,0.0,POINT (640000 1708200)
7458,750000.0,1670200.0,0.0,POINT (750000 1670200)
7459,696000.0,1614200.0,0.0,POINT (696000 1614200)
7460,750000.0,1680200.0,0.0,POINT (750000 1680200)
7461,744000.0,1648200.0,0.0,POINT (744000 1648200)
7462,680000.0,1628200.0,1.0,POINT (680000 1628200)
7463,682000.0,1568200.0,0.0,POINT (682000 1568200)
7464,734000.0,1572200.0,0.0,POINT (734000 1572200)
7465,652000.0,1738200.0,0.0,POINT (652000 1738200)
7466,668000.0,1524200.0,0.0,POINT (668000 1524200)
7467,722000.0,1572200.0,0.0,POINT (722000 1572200)
7468,680000.0,1524200.0,1.0,POINT (680000 1524200)
7469,640000.0,1738200.0,0.0,POINT (640000 1738200)
7470,738000.0,1680200.0,0.0,POINT (738000 1680200)
7471,692000.0,1628200.0,0.0,POINT (692000 1628200)
7472,738000.0,1670200.0,0.0,POINT (738000 1670200)
7473,644000.0,1726200.0,0.0,POINT (644000 1726200)
7474,652000.0,1708200.0,0.0,POINT (652000 1708200)
7475,658000.0,1722200.0,0.0,POINT (658000 1722200)
7476,626000.0,1544200.0,0.0,POINT (626000 1544200)
7477,732000.0,1604200.0,0.0,POINT (732000 1604200)
7478,622000.0,1708200.0,0.0,POINT (622000 1708200)
7479,644000.0,1588200.0,1.0,POINT (644000 1588200)
7480,778000.0,1644200.0,0.0,POINT (778000 1644200)
7481,720000.0,1694200.0,0.0,POINT (720000 1694200)
7482,662000.0,1628200.0,0.0,POINT (662000 1628200)
7483,692000.0,1684200.0,0.0,POINT (692000 1684200)
7484,636000.0,1664200.0,0.0,POINT (636000 1664200)
7485,678000.0,1648200.0,0.0,POINT (678000 1648200)
7486,672000.0,1600200.0,0.0,POINT (672000 1600200)
7487,618000.0,1528200.0,1.0,POINT (618000 1528200)
7488,660000.0,1600200.0,0.0,POINT (660000 1600200)
7489,664000.0,1684200.0,1.0,POINT (664000 1684200)
7490,690000.0,1648200.0,0.0,POINT (690000 1648200)
7491,622000.0,1642200.0,0.0,POINT (622000 1642200)
7492,708000.0,1694200.0,1.0,POINT (708000 1694200)
7493,638000.0,1544200.0,0.0,POINT (638000 1544200)
7494,646000.0,1722200.0,0.0,POINT (646000 1722200)
7495,704000.0,1604200.0,0.0,POINT (704000 1604200)
7496,676000.0,1670200.0,1.0,POINT (676000 1670200)
7497,630000.0,1618200.0,0.0,POINT (630000 1618200)
7498,614000.0,1544200.0,0.0,POINT (614000 1544200)
7499,738000.0,1710200.0,0.0,POINT (738000 1710200)
7500,696000.0,1588200.0,1.0,POINT (696000 1588200)
7501,662000.0,1560200.0,1.0,POINT (662000 1560200)
7502,660000.0,1572200.0,1.0,POINT (660000 1572200)
7503,678000.0,1712200.0,0.0,POINT (678000 1712200)
7504,778000.0,1630200.0,0.0,POINT (778000 1630200)
7505,688000.0,1664200.0,0.0,POINT (688000 1664200)
7506,790000.0,1630200.0,0.0,POINT (790000 1630200)
7507,660000.0,1664200.0,1.0,POINT (660000 1664200)
7508,648000.0,1572200.0,0.0,POINT (648000 1572200)
7509,630000.0,1556200.0,0.0,POINT (630000 1556200)
7510,706000.0,1712200.0,0.0,POINT (706000 1712200)
7511,648000.0,1600200.0,1.0,POINT (648000 1600200)
7512,750000.0,1710200.0,0.0,POINT (750000 1710200)
7513,668000.0,1588200.0,0.0,POINT (668000 1588200)
7514,674000.0,1560200.0,1.0,POINT (674000 1560200)
7515,650000.0,1642200.0,0.0,POINT (650000 1642200)
7516,664000.0,1670200.0,1.0,POINT (664000 1670200)
7517,696000.0,1694200.0,0.0,POINT (696000 1694200)
7518,658000.0,1618200.0,0.0,POINT (658000 1618200)
7519,662000.0,1648200.0,0.0,POINT (662000 1648200)
7520,692000.0,1664200.0,0.0,POINT (692000 1664200)
7521,716000.0,1684200.0,1.0,POINT (716000 1684200)
7522,782000.0,1630200.0,0.0,POINT (782000 1630200)
7523,674000.0,1712200.0,0.0,POINT (674000 1712200)
7524,656000.0,1572200.0,1.0,POINT (656000 1572200)
7525,700000.0,1588200.0,1.0,POINT (700000 1588200)
7526,658000.0,1560200.0,1.0,POINT (658000 1560200)
7527,742000.0,1710200.0,0.0,POINT (742000 1710200)
7528,756000.0,1604200.0,0.0,POINT (756000 1604200)
7529,626000.0,1618200.0,0.0,POINT (626000 1618200)
7530,672000.0,1670200.0,1.0,POINT (672000 1670200)
7531,654000.0,1618200.0,0.0,POINT (654000 1618200)
7532,660000.0,1670200.0,1.0,POINT (660000 1670200)
7533,672000.0,1588200.0,0.0,POINT (672000 1588200)
7534,670000.0,1560200.0,1.0,POINT (670000 1560200)
7535,754000.0,1710200.0,0.0,POINT (754000 1710200)
7536,710000.0,1722200.0,0.0,POINT (710000 1722200)
7537,642000.0,1528200.0,0.0,POINT (642000 1528200)
7538,702000.0,1712200.0,0.0,POINT (702000 1712200)
7539,644000.0,1572200.0,0.0,POINT (644000 1572200)
7540,634000.0,1556200.0,1.0,POINT (634000 1556200)
7541,664000.0,1664200.0,1.0,POINT (664000 1664200)
7542,610000.0,1628200.0,0.0,POINT (610000 1628200)
7543,676000.0,1600200.0,0.0,POINT (676000 1600200)
7544,734000.0,1524200.0,0.0,POINT (734000 1524200)
7545,674000.0,1648200.0,0.0,POINT (674000 1648200)
7546,688000.0,1684200.0,0.0,POINT (688000 1684200)
7547,724000.0,1694200.0,0.0,POINT (724000 1694200)
7548,782000.0,1644200.0,0.0,POINT (782000 1644200)
7549,726000.0,1560200.0,0.0,POINT (726000 1560200)
7550,698000.0,1726200.0,0.0,POINT (698000 1726200)
7551,630000.0,1544200.0,0.0,POINT (630000 1544200)
7552,654000.0,1722200.0,0.0,POINT (654000 1722200)
7553,728000.0,1604200.0,0.0,POINT (728000 1604200)
7554,642000.0,1722200.0,0.0,POINT (642000 1722200)
7555,642000.0,1544200.0,0.0,POINT (642000 1544200)
7556,700000.0,1604200.0,0.0,POINT (700000 1604200)
7557,786000.0,1620200.0,0.0,POINT (786000 1620200)
7558,712000.0,1694200.0,1.0,POINT (712000 1694200)
7559,728000.0,1670200.0,1.0,POINT (728000 1670200)
7560,626000.0,1642200.0,0.0,POINT (626000 1642200)
7561,686000.0,1648200.0,0.0,POINT (686000 1648200)
7562,660000.0,1684200.0,1.0,POINT (660000 1684200)
7563,614000.0,1528200.0,1.0,POINT (614000 1528200)
7564,664000.0,1600200.0,0.0,POINT (664000 1600200)
7565,650000.0,1712200.0,0.0,POINT (650000 1712200)
7566,712000.0,1572200.0,1.0,POINT (712000 1572200)
7567,672000.0,1524200.0,0.0,POINT (672000 1524200)
7568,648000.0,1738200.0,0.0,POINT (648000 1738200)
7569,738000.0,1572200.0,0.0,POINT (738000 1572200)
7570,676000.0,1628200.0,1.0,POINT (676000 1628200)
7571,754000.0,1680200.0,0.0,POINT (754000 1680200)
7572,754000.0,1670200.0,0.0,POINT (754000 1670200)
7573,636000.0,1708200.0,0.0,POINT (636000 1708200)
7574,676000.0,1726200.0,0.0,POINT (676000 1726200)
7575,648000.0,1708200.0,0.0,POINT (648000 1708200)
7576,648000.0,1726200.0,0.0,POINT (648000 1726200)
7577,742000.0,1670200.0,0.0,POINT (742000 1670200)
7578,774000.0,1694200.0,0.0,POINT (774000 1694200)
7579,688000.0,1628200.0,0.0,POINT (688000 1628200)
7580,742000.0,1680200.0,0.0,POINT (742000 1680200)
7581,636000.0,1738200.0,0.0,POINT (636000 1738200)
7582,684000.0,1524200.0,1.0,POINT (684000 1524200)
7583,726000.0,1572200.0,0.0,POINT (726000 1572200)
7584,726000.0,1600200.0,0.0,POINT (726000 1600200)
7585,672000.0,1528200.0,0.0,POINT (672000 1528200)
7586,738000.0,1568200.0,0.0,POINT (738000 1568200)
7587,740000.0,1722200.0,0.0,POINT (740000 1722200)
7588,632000.0,1614200.0,0.0,POINT (632000 1614200)
7589,644000.0,1614200.0,0.0,POINT (644000 1614200)
7590,728000.0,1722200.0,0.0,POINT (728000 1722200)
7591,704000.0,1738200.0,0.0,POINT (704000 1738200)
7592,660000.0,1556200.0,1.0,POINT (660000 1556200)
7593,700000.0,1528200.0,0.0,POINT (700000 1528200)
7594,710000.0,1568200.0,1.0,POINT (710000 1568200)
7595,644000.0,1674200.0,0.0,POINT (644000 1674200)
7596,782000.0,1624200.0,0.0,POINT (782000 1624200)
7597,646000.0,1540200.0,0.0,POINT (646000 1540200)
7598,770000.0,1706200.0,0.0,POINT (770000 1706200)
7599,630000.0,1564200.0,1.0,POINT (630000 1564200)
7600,728000.0,1584200.0,0.0,POINT (728000 1584200)
7601,634000.0,1552200.0,0.0,POINT (634000 1552200)
7602,628000.0,1576200.0,1.0,POINT (628000 1576200)
7603,784000.0,1592200.0,0.0,POINT (784000 1592200)
7604,646000.0,1716200.0,0.0,POINT (646000 1716200)
7605,626000.0,1624200.0,0.0,POINT (626000 1624200)
7606,720000.0,1660200.0,0.0,POINT (720000 1660200)
7607,638000.0,1624200.0,0.0,POINT (638000 1624200)
7608,692000.0,1660200.0,0.0,POINT (692000 1660200)
7609,662000.0,1552200.0,1.0,POINT (662000 1552200)
7610,616000.0,1576200.0,0.0,POINT (616000 1576200)
7611,756000.0,1592200.0,0.0,POINT (756000 1592200)
7612,674000.0,1716200.0,0.0,POINT (674000 1716200)
7613,680000.0,1596200.0,0.0,POINT (680000 1596200)
7614,782000.0,1706200.0,0.0,POINT (782000 1706200)
7615,642000.0,1564200.0,1.0,POINT (642000 1564200)
7616,706000.0,1700200.0,1.0,POINT (706000 1700200)
7617,700000.0,1584200.0,0.0,POINT (700000 1584200)
7618,682000.0,1638200.0,0.0,POINT (682000 1638200)
7619,632000.0,1674200.0,0.0,POINT (632000 1674200)
7620,728000.0,1690200.0,0.0,POINT (728000 1690200)
7621,626000.0,1622200.0,0.0,POINT (626000 1622200)
7622,700000.0,1608200.0,0.0,POINT (700000 1608200)
7623,658000.0,1540200.0,0.0,POINT (658000 1540200)
7624,654000.0,1704200.0,0.0,POINT (654000 1704200)
7625,676000.0,1584200.0,0.0,POINT (676000 1584200)
7626,626000.0,1638200.0,0.0,POINT (626000 1638200)
7627,752000.0,1690200.0,0.0,POINT (752000 1690200)
7628,694000.0,1624200.0,0.0,POINT (694000 1624200)
7629,660000.0,1688200.0,0.0,POINT (660000 1688200)
7630,668000.0,1660200.0,1.0,POINT (668000 1660200)
7631,646000.0,1652200.0,0.0,POINT (646000 1652200)
7632,714000.0,1548200.0,0.0,POINT (714000 1548200)
7633,704000.0,1596200.0,0.0,POINT (704000 1596200)
7634,610000.0,1552200.0,0.0,POINT (610000 1552200)
7635,726000.0,1548200.0,0.0,POINT (726000 1548200)
7636,692000.0,1596200.0,1.0,POINT (692000 1596200)
7637,632000.0,1688200.0,0.0,POINT (632000 1688200)
7638,658000.0,1652200.0,0.0,POINT (658000 1652200)
7639,654000.0,1638200.0,0.0,POINT (654000 1638200)
7640,740000.0,1690200.0,0.0,POINT (740000 1690200)
7641,672000.0,1608200.0,1.0,POINT (672000 1608200)
7642,670000.0,1540200.0,0.0,POINT (670000 1540200)
7643,640000.0,1730200.0,0.0,POINT (640000 1730200)
7644,672000.0,1704200.0,0.0,POINT (672000 1704200)
7645,712000.0,1634200.0,0.0,POINT (712000 1634200)
7646,718000.0,1674200.0,1.0,POINT (718000 1674200)
7647,712000.0,1652200.0,0.0,POINT (712000 1652200)
7648,712000.0,1624200.0,1.0,POINT (712000 1624200)
7649,702000.0,1576200.0,0.0,POINT (702000 1576200)
7650,684000.0,1734200.0,0.0,POINT (684000 1734200)
7651,706000.0,1592200.0,0.0,POINT (706000 1592200)
7652,690000.0,1576200.0,0.0,POINT (690000 1576200)
7653,672000.0,1734200.0,0.0,POINT (672000 1734200)
7654,678000.0,1592200.0,0.0,POINT (678000 1592200)
7655,724000.0,1624200.0,0.0,POINT (724000 1624200)
7656,724000.0,1634200.0,0.0,POINT (724000 1634200)
7657,706000.0,1674200.0,0.0,POINT (706000 1674200)
7658,612000.0,1730200.0,0.0,POINT (612000 1730200)
7659,684000.0,1704200.0,0.0,POINT (684000 1704200)
7660,772000.0,1732200.0,0.0,POINT (772000 1732200)
7661,656000.0,1700200.0,0.0,POINT (656000 1700200)
7662,640000.0,1548200.0,0.0,POINT (640000 1548200)
7663,636000.0,1532200.0,0.0,POINT (636000 1532200)
7664,706000.0,1656200.0,0.0,POINT (706000 1656200)
7665,694000.0,1656200.0,0.0,POINT (694000 1656200)
7666,652000.0,1548200.0,1.0,POINT (652000 1548200)
7667,664000.0,1532200.0,0.0,POINT (664000 1532200)
7668,684000.0,1700200.0,0.0,POINT (684000 1700200)
7669,682000.0,1620200.0,1.0,POINT (682000 1620200)
7670,638000.0,1634200.0,0.0,POINT (638000 1634200)
7671,672000.0,1692200.0,0.0,POINT (672000 1692200)
7672,792000.0,1674200.0,0.0,POINT (792000 1674200)
7673,706000.0,1640200.0,0.0,POINT (706000 1640200)
7674,756000.0,1582200.0,0.0,POINT (756000 1582200)
7675,758000.0,1704200.0,0.0,POINT (758000 1704200)
7676,656000.0,1594200.0,1.0,POINT (656000 1594200)
7677,698000.0,1718200.0,0.0,POINT (698000 1718200)
7678,760000.0,1740200.0,0.0,POINT (760000 1740200)
7679,716000.0,1662200.0,0.0,POINT (716000 1662200)
7680,766000.0,1628200.0,0.0,POINT (766000 1628200)
7681,680000.0,1656200.0,1.0,POINT (680000 1656200)
7682,744000.0,1662200.0,1.0,POINT (744000 1662200)
7683,754000.0,1628200.0,1.0,POINT (754000 1628200)
7684,670000.0,1718200.0,0.0,POINT (670000 1718200)
7685,714000.0,1552200.0,1.0,POINT (714000 1552200)
7686,732000.0,1740200.0,0.0,POINT (732000 1740200)
7687,734000.0,1566200.0,0.0,POINT (734000 1566200)
7688,784000.0,1582200.0,0.0,POINT (784000 1582200)
7689,746000.0,1704200.0,0.0,POINT (746000 1704200)
7690,654000.0,1620200.0,0.0,POINT (654000 1620200)
7691,626000.0,1634200.0,0.0,POINT (626000 1634200)
7692,620000.0,1672200.0,0.0,POINT (620000 1672200)
7693,776000.0,1610200.0,0.0,POINT (776000 1610200)
7694,726000.0,1538200.0,0.0,POINT (726000 1538200)
7695,788000.0,1694200.0,0.0,POINT (788000 1694200)
7696,758000.0,1640200.0,0.0,POINT (758000 1640200)
7697,738000.0,1652200.0,0.0,POINT (738000 1652200)
7698,768000.0,1686200.0,0.0,POINT (768000 1686200)
7699,772000.0,1596200.0,0.0,POINT (772000 1596200)
7700,714000.0,1536200.0,0.0,POINT (714000 1536200)
7701,654000.0,1734200.0,0.0,POINT (654000 1734200)
7702,708000.0,1740200.0,0.0,POINT (708000 1740200)
7703,784000.0,1596200.0,0.0,POINT (784000 1596200)
7704,686000.0,1536200.0,1.0,POINT (686000 1536200)
7705,726000.0,1652200.0,0.0,POINT (726000 1652200)
7706,772000.0,1662200.0,0.0,POINT (772000 1662200)
7707,612000.0,1684200.0,0.0,POINT (612000 1684200)
7708,742000.0,1628200.0,1.0,POINT (742000 1628200)
7709,616000.0,1692200.0,0.0,POINT (616000 1692200)
7710,730000.0,1640200.0,0.0,POINT (730000 1640200)
7711,628000.0,1580200.0,1.0,POINT (628000 1580200)
7712,734000.0,1704200.0,0.0,POINT (734000 1704200)
7713,620000.0,1608200.0,0.0,POINT (620000 1608200)
7714,714000.0,1538200.0,0.0,POINT (714000 1538200)
7715,654000.0,1580200.0,1.0,POINT (654000 1580200)
7716,692000.0,1730200.0,0.0,POINT (692000 1730200)
7717,760000.0,1620200.0,0.0,POINT (760000 1620200)
7718,748000.0,1636200.0,0.0,POINT (748000 1636200)
7719,614000.0,1660200.0,0.0,POINT (614000 1660200)
7720,776000.0,1736200.0,0.0,POINT (776000 1736200)
7721,654000.0,1590200.0,1.0,POINT (654000 1590200)
7722,776000.0,1718200.0,0.0,POINT (776000 1718200)
7723,788000.0,1736200.0,0.0,POINT (788000 1736200)
7724,682000.0,1590200.0,0.0,POINT (682000 1590200)
7725,748000.0,1718200.0,0.0,POINT (748000 1718200)
7726,634000.0,1684200.0,0.0,POINT (634000 1684200)
7727,642000.0,1660200.0,0.0,POINT (642000 1660200)
7728,732000.0,1620200.0,0.0,POINT (732000 1620200)
7729,736000.0,1636200.0,0.0,POINT (736000 1636200)
7730,642000.0,1608200.0,0.0,POINT (642000 1608200)
7731,682000.0,1580200.0,0.0,POINT (682000 1580200)
7732,720000.0,1730200.0,0.0,POINT (720000 1730200)
7733,628000.0,1536200.0,0.0,POINT (628000 1536200)
7734,764000.0,1700200.0,0.0,POINT (764000 1700200)
7735,628000.0,1546200.0,0.0,POINT (628000 1546200)
7736,614000.0,1656200.0,0.0,POINT (614000 1656200)
7737,626000.0,1656200.0,0.0,POINT (626000 1656200)
7738,616000.0,1546200.0,0.0,POINT (616000 1546200)
7739,616000.0,1536200.0,1.0,POINT (616000 1536200)
7740,616000.0,1564200.0,0.0,POINT (616000 1564200)
7741,736000.0,1700200.0,0.0,POINT (736000 1700200)
7742,748000.0,1730200.0,0.0,POINT (748000 1730200)
7743,738000.0,1632200.0,0.0,POINT (738000 1632200)
7744,688000.0,1666200.0,0.0,POINT (688000 1666200)
7745,692000.0,1676200.0,1.0,POINT (692000 1676200)
7746,714000.0,1556200.0,1.0,POINT (714000 1556200)
7747,726000.0,1714200.0,0.0,POINT (726000 1714200)
7748,690000.0,1532200.0,1.0,POINT (690000 1532200)
7749,790000.0,1722200.0,0.0,POINT (790000 1722200)
7750,730000.0,1708200.0,0.0,POINT (730000 1708200)
7751,728000.0,1586200.0,0.0,POINT (728000 1586200)
7752,636000.0,1668200.0,0.0,POINT (636000 1668200)
7753,710000.0,1616200.0,1.0,POINT (710000 1616200)
7754,648000.0,1668200.0,0.0,POINT (648000 1668200)
7755,646000.0,1610200.0,0.0,POINT (646000 1610200)
7756,682000.0,1616200.0,0.0,POINT (682000 1616200)
7757,780000.0,1606200.0,0.0,POINT (780000 1606200)
7758,718000.0,1708200.0,0.0,POINT (718000 1708200)
7759,756000.0,1586200.0,0.0,POINT (756000 1586200)
7760,686000.0,1556200.0,0.0,POINT (686000 1556200)
7761,698000.0,1714200.0,1.0,POINT (698000 1714200)
